m,TagName,
"2020-12-01 00:00:00","c#","5720"
"2020-12-01 00:00:00","c++","4440"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","535"
"2020-12-01 00:00:00","java","7790"
"2020-12-01 00:00:00","javascript","15991"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4777"
"2020-12-01 00:00:00","python","22127"
"2020-12-01 00:00:00","r","4336"
"2020-12-01 00:00:00","ruby","499"
"2020-12-01 00:00:00","swift","2093"
"2021-01-01 00:00:00","assembly","308"
"2021-01-01 00:00:00","c","2564"
"2021-01-01 00:00:00","c#","6181"
"2021-01-01 00:00:00","c++","4098"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","566"
"2021-01-01 00:00:00","java","8006"
"2021-01-01 00:00:00","javascript","16849"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4739"
"2021-01-01 00:00:00","python","22824"
"2021-01-01 00:00:00","r","4338"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2305"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2234"
"2021-02-01 00:00:00","c#","5786"
"2021-02-01 00:00:00","c++","4086"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","567"
"2021-02-01 00:00:00","java","7562"
"2021-02-01 00:00:00","javascript","15253"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4367"
"2021-02-01 00:00:00","python","21366"
"2021-02-01 00:00:00","r","4322"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2253"
"2021-03-01 00:00:00","assembly","321"
"2021-03-01 00:00:00","c","2480"
"2021-03-01 00:00:00","c#","6376"
"2021-03-01 00:00:00","c++","4290"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","go","755"
"2021-03-01 00:00:00","java","8643"
"2021-03-01 00:00:00","javascript","16738"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4729"
"2021-03-01 00:00:00","python","23768"
"2021-03-01 00:00:00","r","5168"
"2021-03-01 00:00:00","ruby","497"
"2021-03-01 00:00:00","swift","2376"
"2021-04-01 00:00:00","assembly","319"
"2021-04-01 00:00:00","c","2291"
"2021-04-01 00:00:00","c#","5889"
"2021-04-01 00:00:00","c++","3929"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","623"
"2021-04-01 00:00:00","java","7900"
"2021-04-01 00:00:00","javascript","15830"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4293"
"2021-04-01 00:00:00","python","22355"
"2021-04-01 00:00:00","r","4793"
"2021-04-01 00:00:00","ruby","517"
"2021-04-01 00:00:00","swift","2111"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2083"
"2021-05-01 00:00:00","c#","5721"
"2021-05-01 00:00:00","c++","4177"
"2021-05-01 00:00:00","delphi","169"
"2021-05-01 00:00:00","go","641"
"2021-05-01 00:00:00","java","7930"
"2021-05-01 00:00:00","javascript","15787"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4245"
"2021-05-01 00:00:00","python","22342"
"2021-05-01 00:00:00","r","4663"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1857"
"2021-06-01 00:00:00","assembly","260"
"2021-06-01 00:00:00","c","1861"
"2021-06-01 00:00:00","c#","5613"
"2021-06-01 00:00:00","c++","3810"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7564"
"2021-06-01 00:00:00","javascript","14978"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4062"
"2021-06-01 00:00:00","python","20842"
"2021-06-01 00:00:00","r","4276"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1784"
"2021-07-01 00:00:00","assembly","183"
"2021-07-01 00:00:00","c","1616"
"2021-07-01 00:00:00","c#","5197"
"2021-07-01 00:00:00","c++","3486"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","603"
"2021-07-01 00:00:00","java","6933"
"2021-07-01 00:00:00","javascript","14737"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3878"
"2021-07-01 00:00:00","python","20532"
"2021-07-01 00:00:00","r","4043"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1960"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1530"
"2021-08-01 00:00:00","c#","5096"
"2021-08-01 00:00:00","c++","3234"
"2021-08-01 00:00:00","delphi","136"
"2021-08-01 00:00:00","go","745"
"2021-08-01 00:00:00","java","6732"
"2021-08-01 00:00:00","javascript","14602"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3852"
"2021-08-01 00:00:00","python","19778"
"2021-08-01 00:00:00","r","4032"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1886"
"2021-09-01 00:00:00","assembly","192"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","c#","5043"
"2021-09-01 00:00:00","c++","3585"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","620"
"2021-09-01 00:00:00","java","6587"
"2021-09-01 00:00:00","javascript","14388"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3680"
"2021-09-01 00:00:00","python","18966"
"2021-09-01 00:00:00","r","3898"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1617"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2087"
"2021-10-01 00:00:00","c#","5271"
"2021-10-01 00:00:00","c++","3707"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","699"
"2021-10-01 00:00:00","java","6544"
"2021-10-01 00:00:00","javascript","13802"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3574"
"2021-10-01 00:00:00","python","19745"
"2021-10-01 00:00:00","r","4172"
"2021-10-01 00:00:00","ruby","414"
"2021-10-01 00:00:00","swift","1563"
"2021-11-01 00:00:00","assembly","285"
"2021-11-01 00:00:00","c","2201"
"2021-11-01 00:00:00","c#","5579"
"2021-11-01 00:00:00","c++","3800"
"2021-11-01 00:00:00","delphi","140"
"2021-11-01 00:00:00","go","650"
"2021-11-01 00:00:00","java","6893"
"2021-11-01 00:00:00","javascript","13451"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","php","3475"
"2021-11-01 00:00:00","python","20000"
"2021-11-01 00:00:00","r","4026"
"2021-11-01 00:00:00","ruby","393"
"2021-11-01 00:00:00","swift","1530"
"2021-12-01 00:00:00","assembly","266"
"2021-12-01 00:00:00","c","2093"
"2021-12-01 00:00:00","c#","5015"
"2021-12-01 00:00:00","c++","3559"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","720"
"2021-12-01 00:00:00","java","6168"
"2021-12-01 00:00:00","javascript","13056"
"2021-12-01 00:00:00","perl","101"
"2021-12-01 00:00:00","php","3232"
"2021-12-01 00:00:00","python","18983"
"2021-12-01 00:00:00","r","3538"
"2021-12-01 00:00:00","ruby","372"
"2021-12-01 00:00:00","swift","1417"
"2022-01-01 00:00:00","assembly","228"
"2022-01-01 00:00:00","c","1950"
"2022-01-01 00:00:00","c#","5255"
"2022-01-01 00:00:00","c++","3604"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","739"
"2022-01-01 00:00:00","java","6429"
"2022-01-01 00:00:00","javascript","13942"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3373"
"2022-01-01 00:00:00","python","19650"
"2022-01-01 00:00:00","r","3841"
"2022-01-01 00:00:00","ruby","443"
"2022-01-01 00:00:00","swift","1726"
"2022-02-01 00:00:00","assembly","214"
"2022-02-01 00:00:00","c","1674"
"2022-02-01 00:00:00","c#","5086"
"2022-02-01 00:00:00","c++","3188"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","644"
"2022-02-01 00:00:00","java","5915"
"2022-02-01 00:00:00","javascript","12794"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3104"
"2022-02-01 00:00:00","python","19219"
"2022-02-01 00:00:00","r","3910"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1600"
"2022-03-01 00:00:00","assembly","233"
"2022-03-01 00:00:00","c","1948"
"2022-03-01 00:00:00","c#","5671"
"2022-03-01 00:00:00","c++","3502"
"2022-03-01 00:00:00","delphi","121"
"2022-03-01 00:00:00","go","758"
"2022-03-01 00:00:00","java","6567"
"2022-03-01 00:00:00","javascript","13582"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3123"
"2022-03-01 00:00:00","python","20711"
"2022-03-01 00:00:00","r","4481"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","swift","1739"
"2022-04-01 00:00:00","assembly","245"
"2022-04-01 00:00:00","c","1741"
"2022-04-01 00:00:00","c#","5197"
"2022-04-01 00:00:00","c++","3481"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","715"
"2022-04-01 00:00:00","java","6363"
"2022-04-01 00:00:00","javascript","13478"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3176"
"2022-04-01 00:00:00","python","19833"
"2022-04-01 00:00:00","r","4175"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1451"
"2022-05-01 00:00:00","assembly","258"
"2022-05-01 00:00:00","c","1765"
"2022-05-01 00:00:00","c#","5488"
"2022-05-01 00:00:00","c++","3528"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","606"
"2022-05-01 00:00:00","java","6474"
"2022-05-01 00:00:00","javascript","13316"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3366"
"2022-05-01 00:00:00","python","19394"
"2022-05-01 00:00:00","r","4134"
"2022-05-01 00:00:00","ruby","436"
"2022-05-01 00:00:00","swift","1461"
"2022-06-01 00:00:00","assembly","239"
"2022-06-01 00:00:00","c","1561"
"2022-06-01 00:00:00","c#","5302"
"2022-06-01 00:00:00","c++","3082"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","677"
"2022-06-01 00:00:00","java","5708"
"2022-06-01 00:00:00","javascript","12631"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3192"
"2022-06-01 00:00:00","python","18763"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","ruby","427"
"2022-06-01 00:00:00","swift","1512"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1385"
"2022-07-01 00:00:00","c#","5223"
"2022-07-01 00:00:00","c++","2995"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","686"
"2022-07-01 00:00:00","java","5402"
"2022-07-01 00:00:00","javascript","12754"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3095"
"2022-07-01 00:00:00","python","19029"
"2022-07-01 00:00:00","r","3664"
"2022-07-01 00:00:00","ruby","404"
"2022-07-01 00:00:00","swift","1468"
"2022-08-01 00:00:00","assembly","161"
"2022-08-01 00:00:00","c","1434"
"2022-08-01 00:00:00","c#","5488"
"2022-08-01 00:00:00","c++","2952"
"2022-08-01 00:00:00","delphi","117"
"2022-08-01 00:00:00","go","793"
"2022-08-01 00:00:00","java","5311"
"2022-08-01 00:00:00","javascript","13069"
"2022-08-01 00:00:00","perl","117"
"2022-08-01 00:00:00","php","3111"
"2022-08-01 00:00:00","python","18663"
"2022-08-01 00:00:00","r","3785"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1482"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1550"
"2022-09-01 00:00:00","c#","4995"
"2022-09-01 00:00:00","c++","2775"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","java","5041"
"2022-09-01 00:00:00","javascript","11888"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2828"
"2022-09-01 00:00:00","python","17067"
"2022-09-01 00:00:00","r","3539"
"2022-09-01 00:00:00","ruby","401"
"2022-09-01 00:00:00","swift","1494"
"2022-10-01 00:00:00","assembly","226"
"2022-10-01 00:00:00","c","1893"
"2022-10-01 00:00:00","c#","5043"
"2022-10-01 00:00:00","c++","2929"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","690"
"2022-10-01 00:00:00","java","5297"
"2022-10-01 00:00:00","javascript","11666"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2762"
"2022-10-01 00:00:00","python","18520"
"2022-10-01 00:00:00","r","3912"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","swift","1327"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","c","2010"
"2022-11-01 00:00:00","c#","5177"
"2022-11-01 00:00:00","c++","2971"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","698"
"2022-11-01 00:00:00","java","5416"
"2022-11-01 00:00:00","javascript","11761"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2785"
"2022-11-01 00:00:00","python","18867"
"2022-11-01 00:00:00","r","4003"
"2022-11-01 00:00:00","ruby","414"
"2022-11-01 00:00:00","swift","1436"
"2022-12-01 00:00:00","assembly","261"
"2022-12-01 00:00:00","c","1725"
"2022-12-01 00:00:00","c#","4666"
"2022-12-01 00:00:00","c++","2618"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","600"
"2022-12-01 00:00:00","java","4807"
"2022-12-01 00:00:00","javascript","10313"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2362"
"2022-12-01 00:00:00","python","15876"
"2022-12-01 00:00:00","r","3214"
"2022-12-01 00:00:00","ruby","344"
"2022-12-01 00:00:00","swift","1233"
"2023-01-01 00:00:00","assembly","231"
"2023-01-01 00:00:00","c","1445"
"2023-01-01 00:00:00","c#","4716"
"2023-01-01 00:00:00","c++","2420"
"2023-01-01 00:00:00","delphi","108"
"2023-01-01 00:00:00","go","692"
"2023-01-01 00:00:00","java","4718"
"2023-01-01 00:00:00","javascript","10090"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","php","2543"
"2023-01-01 00:00:00","python","15033"
"2023-01-01 00:00:00","r","3259"
"2023-01-01 00:00:00","ruby","327"
"2023-01-01 00:00:00","swift","1207"
"2023-02-01 00:00:00","assembly","172"
"2023-02-01 00:00:00","c","1233"
"2023-02-01 00:00:00","c#","4130"
"2023-02-01 00:00:00","c++","2045"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","622"
"2023-02-01 00:00:00","java","4101"
"2023-02-01 00:00:00","javascript","8526"
"2023-02-01 00:00:00","perl","79"
"2023-02-01 00:00:00","php","2012"
"2023-02-01 00:00:00","python","13071"
"2023-02-01 00:00:00","r","3269"
"2023-02-01 00:00:00","ruby","318"
"2023-02-01 00:00:00","swift","1065"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1211"
"2023-03-01 00:00:00","c#","4408"
"2023-03-01 00:00:00","c++","2408"
"2023-03-01 00:00:00","delphi","129"
"2023-03-01 00:00:00","go","613"
"2023-03-01 00:00:00","java","4731"
"2023-03-01 00:00:00","javascript","9066"
"2023-03-01 00:00:00","perl","95"
"2023-03-01 00:00:00","php","1975"
"2023-03-01 00:00:00","python","13507"
"2023-03-01 00:00:00","r","3424"
"2023-03-01 00:00:00","ruby","280"
"2023-03-01 00:00:00","swift","1182"
"2023-04-01 00:00:00","assembly","194"
"2023-04-01 00:00:00","c","1182"
"2023-04-01 00:00:00","c#","3817"
"2023-04-01 00:00:00","c++","1952"
"2023-04-01 00:00:00","delphi","121"
"2023-04-01 00:00:00","go","507"
"2023-04-01 00:00:00","java","4441"
"2023-04-01 00:00:00","javascript","8257"
"2023-04-01 00:00:00","perl","56"
"2023-04-01 00:00:00","php","1924"
"2023-04-01 00:00:00","python","12367"
"2023-04-01 00:00:00","r","3087"
"2023-04-01 00:00:00","ruby","219"
"2023-04-01 00:00:00","swift","1078"
"2023-05-01 00:00:00","assembly","173"
"2023-05-01 00:00:00","c","1042"
"2023-05-01 00:00:00","c#","3808"
"2023-05-01 00:00:00","c++","1773"
"2023-05-01 00:00:00","delphi","114"
"2023-05-01 00:00:00","go","415"
"2023-05-01 00:00:00","java","4155"
"2023-05-01 00:00:00","javascript","7714"
"2023-05-01 00:00:00","perl","54"
"2023-05-01 00:00:00","php","1959"
"2023-05-01 00:00:00","python","11761"
"2023-05-01 00:00:00","r","2858"
"2023-05-01 00:00:00","ruby","253"
"2023-05-01 00:00:00","swift","986"
"2023-06-01 00:00:00","assembly","155"
"2023-06-01 00:00:00","c","884"
"2023-06-01 00:00:00","c#","3786"
"2023-06-01 00:00:00","c++","1805"
"2023-06-01 00:00:00","delphi","116"
"2023-06-01 00:00:00","go","517"
"2023-06-01 00:00:00","java","4260"
"2023-06-01 00:00:00","javascript","7467"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1888"
"2023-06-01 00:00:00","python","11203"
"2023-06-01 00:00:00","r","2653"
"2023-06-01 00:00:00","ruby","225"
"2023-06-01 00:00:00","swift","1123"
"2023-07-01 00:00:00","assembly","160"
"2023-07-01 00:00:00","c","913"
"2023-07-01 00:00:00","c#","3855"
"2023-07-01 00:00:00","c++","1839"
"2023-07-01 00:00:00","delphi","99"
"2023-07-01 00:00:00","go","520"
"2023-07-01 00:00:00","java","4038"
"2023-07-01 00:00:00","javascript","7490"
"2023-07-01 00:00:00","perl","68"
"2023-07-01 00:00:00","php","1731"
"2023-07-01 00:00:00","python","11070"
"2023-07-01 00:00:00","r","2359"
"2023-07-01 00:00:00","ruby","224"
"2023-07-01 00:00:00","swift","1143"
"2023-08-01 00:00:00","assembly","143"
"2023-08-01 00:00:00","c","860"
"2023-08-01 00:00:00","c#","3634"
"2023-08-01 00:00:00","c++","1664"
"2023-08-01 00:00:00","delphi","106"
"2023-08-01 00:00:00","go","490"
"2023-08-01 00:00:00","java","3807"
"2023-08-01 00:00:00","javascript","6742"
"2023-08-01 00:00:00","perl","49"
"2023-08-01 00:00:00","php","1757"
"2023-08-01 00:00:00","python","10199"
"2023-08-01 00:00:00","r","2356"
"2023-08-01 00:00:00","ruby","201"
"2023-08-01 00:00:00","swift","967"
"2023-09-01 00:00:00","assembly","156"
"2023-09-01 00:00:00","c","871"
"2023-09-01 00:00:00","c#","3041"
"2023-09-01 00:00:00","c++","1485"
"2023-09-01 00:00:00","delphi","105"
"2023-09-01 00:00:00","go","424"
"2023-09-01 00:00:00","java","3320"
"2023-09-01 00:00:00","javascript","5679"
"2023-09-01 00:00:00","perl","60"
"2023-09-01 00:00:00","php","1665"
"2023-09-01 00:00:00","python","8606"
"2023-09-01 00:00:00","r","2035"
"2023-09-01 00:00:00","ruby","191"
"2023-09-01 00:00:00","swift","857"
"2023-10-01 00:00:00","assembly","172"
"2023-10-01 00:00:00","c","970"
"2023-10-01 00:00:00","c#","3184"
"2023-10-01 00:00:00","c++","1708"
"2023-10-01 00:00:00","delphi","165"
"2023-10-01 00:00:00","go","421"
"2023-10-01 00:00:00","java","3418"
"2023-10-01 00:00:00","javascript","5452"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1538"
"2023-10-01 00:00:00","python","8998"
"2023-10-01 00:00:00","r","2063"
"2023-10-01 00:00:00","ruby","193"
"2023-10-01 00:00:00","swift","901"
"2023-11-01 00:00:00","assembly","172"
"2023-11-01 00:00:00","c","959"
"2023-11-01 00:00:00","c#","3109"
"2023-11-01 00:00:00","c++","1469"
"2023-11-01 00:00:00","delphi","103"
"2023-11-01 00:00:00","go","409"
"2023-11-01 00:00:00","java","3275"
"2023-11-01 00:00:00","javascript","5186"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1399"
"2023-11-01 00:00:00","python","8460"
"2023-11-01 00:00:00","r","1994"
"2023-11-01 00:00:00","ruby","153"
"2023-11-01 00:00:00","swift","864"
"2023-12-01 00:00:00","assembly","181"
"2023-12-01 00:00:00","c","876"
"2023-12-01 00:00:00","c#","2645"
"2023-12-01 00:00:00","c++","1429"
"2023-12-01 00:00:00","delphi","75"
"2023-12-01 00:00:00","go","326"
"2023-12-01 00:00:00","java","2538"
"2023-12-01 00:00:00","javascript","4772"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","1208"
"2023-12-01 00:00:00","python","7002"
"2023-12-01 00:00:00","r","1603"
"2023-12-01 00:00:00","ruby","154"
"2023-12-01 00:00:00","swift","742"
"2024-01-01 00:00:00","assembly","176"
"2024-01-01 00:00:00","c","825"
"2024-01-01 00:00:00","c#","2692"
"2024-01-01 00:00:00","c++","1583"
"2024-01-01 00:00:00","delphi","90"
"2024-01-01 00:00:00","go","345"
"2024-01-01 00:00:00","java","2863"
"2024-01-01 00:00:00","javascript","5137"
"2024-01-01 00:00:00","perl","34"
"2024-01-01 00:00:00","php","1401"
"2024-01-01 00:00:00","python","7776"
"2024-01-01 00:00:00","r","1811"
"2024-01-01 00:00:00","ruby","163"
"2024-01-01 00:00:00","swift","867"
"2024-02-01 00:00:00","assembly","137"
"2024-02-01 00:00:00","c","784"
"2024-02-01 00:00:00","c#","2808"
"2024-02-01 00:00:00","c++","1547"
"2024-02-01 00:00:00","delphi","113"
"2024-02-01 00:00:00","go","329"
"2024-02-01 00:00:00","java","2988"
"2024-02-01 00:00:00","javascript","4913"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1367"
"2024-02-01 00:00:00","python","8114"
"2024-02-01 00:00:00","r","1839"
"2024-02-01 00:00:00","ruby","157"
"2024-02-01 00:00:00","swift","688"
